url,status,ok,wordCount,lowContent,uniqueInternalLinks,weakInterlinking,indegree,orphanInSitemap,linksToMainDomain,linksToSubdomains,schemaScripts,schemaTypes,metaDescriptionLength,h1Count,topKeywords
https://cto.teamstation.dev/hire/by-country/mexico/vue,200,true,1348,true,59,false,2,false,73,2,4,"Corporation|BreadcrumbList|Service|FAQPage",148,1,"vue:4.75%|mexico:2.23%|type:1.34%|developers:1.34%|hire:1.26%|team:1.26%|engineer:0.96%|proof:0.89%"
https://cto.teamstation.dev/hire/by-country/peru/angular,200,true,1091,true,59,false,2,false,73,2,1,"Corporation",156,1,"angular:3.85%|peru:2.2%|team:1.47%|developers:1.28%|applications:1.28%|enterprise:1.1%|proof:1.1%|engineer:1.1%"
https://cto.teamstation.dev/hire/by-country/peru/go,200,true,1065,true,59,false,2,false,73,2,1,"Corporation",164,1,"peru:2.25%|team:1.5%|developers:1.31%|proof:1.13%|model:1.13%|engineer:1.13%|services:0.94%|build:0.94%"
https://cto.teamstation.dev/hire/by-country/peru/java,200,true,1107,true,59,false,2,false,73,2,1,"Corporation",149,1,"java:3.79%|peru:2.17%|team:1.45%|developers:1.26%|spring:1.08%|proof:1.08%|engineer:1.08%|build:0.9%"
https://cto.teamstation.dev/hire/by-country/peru/net,200,true,1093,true,59,false,2,false,73,2,1,"Corporation",155,1,"net:4.76%|peru:2.2%|team:1.46%|developers:1.28%|core:1.28%|proof:1.1%|engineer:1.1%|build:0.91%"
https://cto.teamstation.dev/hire/by-country/peru/node,200,true,1093,true,59,false,2,false,73,2,1,"Corporation",157,1,"node:3.84%|peru:2.2%|team:1.46%|developers:1.28%|proof:1.1%|engineer:1.1%|tco:0.91%|hire:0.82%"
https://cto.teamstation.dev/hire/by-country/peru/nextjs,200,true,1107,true,59,false,2,false,73,2,1,"Corporation",162,1,"next:4.16%|peru:2.17%|team:1.45%|developers:1.26%|proof:1.08%|engineer:1.08%|build:0.9%|tco:0.9%"
https://cto.teamstation.dev/hire/by-country/peru,200,true,2443,false,69,false,248,false,103,2,4,"Corporation|BreadcrumbList|Service|FAQPage",115,1,"peru:1.8%|hire:1.43%|developers:1.31%|explore:1.15%|roles:1.06%|security:0.9%|type:0.78%|overlap:0.78%"
https://cto.teamstation.dev/hire/by-country/peru/python,200,true,1217,true,59,false,2,false,73,2,1,"Corporation",170,1,"python:3.78%|peru:1.97%|team:1.48%|developers:1.15%|build:1.15%|proof:0.99%|engineer:0.99%|secure:0.82%"
https://cto.teamstation.dev/hire/by-country/peru/vue,200,true,1109,true,59,false,2,false,73,2,1,"Corporation",146,1,"vue:4.69%|peru:2.16%|team:1.44%|developers:1.26%|proof:1.08%|engineer:1.08%|tco:0.9%|hire:0.81%"
https://cto.teamstation.dev/hire/by-country/peru/react,200,true,1227,true,59,false,2,false,73,2,1,"Corporation",173,1,"react:4.07%|peru:1.96%|developers:1.14%|team:1.14%|proof:0.98%|engineer:0.98%|build:0.98%|secure:0.81%"
https://cto.teamstation.dev/hire/by-country/uruguay/angular,200,true,967,true,59,false,2,false,73,2,1,"Corporation",175,1,"angular:3.93%|uruguay:2.69%|developers:1.45%|team:1.45%|applications:1.24%|risk:1.24%|build:1.24%|enterprise:1.03%"
https://cto.teamstation.dev/hire/by-country/uruguay/go,200,true,949,true,59,false,2,false,73,2,1,"Corporation",172,1,"uruguay:2.74%|developers:1.48%|team:1.48%|model:1.26%|stable:1.05%|build:1.05%|systems:1.05%|talent:1.05%"
https://cto.teamstation.dev/hire/by-country/uruguay/java,200,true,1003,true,59,false,2,false,73,2,1,"Corporation",168,1,"java:3.99%|uruguay:2.59%|developers:1.4%|team:1.4%|spring:1.2%|talent:1.2%|build:1.2%|systems:1%"
https://cto.teamstation.dev/hire/by-country/uruguay/net,200,true,999,true,59,false,2,false,73,2,1,"Corporation",174,1,"net:5.01%|uruguay:2.6%|developers:1.4%|team:1.4%|core:1.2%|talent:1.2%|risk:1%|proof:1%"
https://cto.teamstation.dev/hire/by-country/uruguay/nextjs,200,true,965,true,59,false,2,false,73,2,1,"Corporation",181,1,"next:4.35%|uruguay:2.69%|developers:1.45%|team:1.24%|talent:1.04%|proof:1.04%|risk:1.04%|data:1.04%"
https://cto.teamstation.dev/hire/by-country/uruguay/node,200,true,977,true,59,false,2,false,73,2,1,"Corporation",176,1,"node:3.89%|uruguay:2.87%|team:1.64%|developers:1.43%|proof:1.02%|risk:1.02%|build:1.02%|tco:1.02%"
https://cto.teamstation.dev/hire/by-country/uruguay/python,200,true,963,true,59,false,2,false,73,2,1,"Corporation",159,1,"python:4.15%|uruguay:2.91%|team:1.66%|developers:1.25%|build:1.25%|stable:1.04%|tco:1.04%|talent:0.83%"
https://cto.teamstation.dev/hire/by-country/uruguay,200,true,2473,false,69,false,248,false,103,2,4,"Corporation|BreadcrumbList|Service|FAQPage",102,1,"uruguay:1.9%|hire:1.33%|developers:1.29%|explore:1.13%|roles:1.05%|security:0.97%|type:0.77%|talent:0.73%"
https://cto.teamstation.dev/hire/by-country/uruguay/react,200,true,983,true,59,false,2,false,73,2,1,"Corporation",160,1,"react:4.48%|uruguay:2.64%|team:1.83%|developers:1.42%|build:1.22%|talent:1.02%|proof:1.02%|state:1.02%"
https://cto.teamstation.dev/hire/by-country/uruguay/vue,200,true,969,true,59,false,2,false,73,2,1,"Corporation",165,1,"vue:4.95%|uruguay:2.68%|team:1.65%|developers:1.44%|talent:1.24%|risk:1.24%|build:1.03%|proof:1.03%"
https://cto.teamstation.dev/hire/by-role,200,true,717,true,67,false,4,false,94,2,1,"Corporation",140,1,"roles:3.35%|proof:3.07%|explore:3.07%|see:2.79%|engineering:1.67%|data:1.39%|business:1.12%|management:1.12%"
https://cto.teamstation.dev/hire/by-team-topologies,200,true,625,true,64,false,4,false,74,2,1,"Corporation",115,1,"team:3.52%|platform:2.56%|teams:1.6%|cognitive:1.28%|structure:0.96%|control:0.96%|right:0.96%|topologies:0.96%"
https://cto.teamstation.dev/hire,200,true,315,true,62,false,206,false,71,2,1,"Corporation",128,1,"hire:5.08%|specific:3.17%|explore:2.54%|options:2.54%|team:2.54%|build:1.9%|need:1.9%|developer:1.27%"
https://cto.teamstation.dev/hire/by-technology,200,true,595,true,193,false,93,false,228,2,1,"Corporation",112,1,"role:6.05%|data:2.35%|holding:1.68%|back:1.68%|cloud:1.68%|hiring:1.34%|business:1.34%|backend:1.01%"
https://cto.teamstation.dev/,200,true,602,true,65,false,248,false,75,2,3,"Corporation|WebSite|Organization",38,1,"one:1.5%|teamstation:1.33%|vendor:1.33%|case:1.33%|https:1.16%|hiring:1%|read:1%|study:1%"
https://cto.teamstation.dev/platform,200,true,839,true,60,false,3,false,68,2,1,"Corporation",128,1,"platform:2.15%|latam:1.91%|nearshore:1.67%|proof:1.67%|one:1.43%|key:1.43%|technologies:1.43%|teamstation:1.43%"
https://cto.teamstation.dev/playbook/bias-free-technical-hiring-axiom-cortex,200,true,1348,true,61,false,248,false,74,2,2,"Corporation|FAQPage",143,1,"hiring:3.12%|process:2.23%|cognitive:1.48%|cortex:1.19%|evidence:1.19%|candidate:1.11%|data:1.04%|scientific:1.04%"
https://cto.teamstation.dev/playbook/cto-outsourcing-risk-mitigation,200,true,1250,true,60,false,248,false,79,2,1,"Corporation",168,1,"risk:4%|outsourcing:2.4%|cto:2.08%|data:2.08%|mitigation:1.44%|hire:1.28%|model:1.28%|candidates:1.28%"
https://cto.teamstation.dev/playbook/build-vs-buy,200,true,1105,true,60,false,248,false,74,2,2,"Corporation|FAQPage",197,1,"cost:1.9%|team:1.45%|build:1.27%|hidden:1.27%|buy:1.18%|operational:1.09%|model:1.09%|lower:0.9%"
https://cto.teamstation.dev/playbook/latam-economics,200,true,39,true,58,false,248,false,64,2,1,"Corporation",38,0,"playbook:2.56%|chapter:2.56%|latam-economics:2.56%|authoritative:2.56%|long-form:2.56%|analysis:2.56%|been:2.56%|validated:2.56%"
https://cto.teamstation.dev/playbook/hub,200,true,688,true,59,false,248,false,72,2,1,"Corporation",121,1,"proof:2.91%|playbook:2.03%|model:1.74%|nearshore:1.45%|build:1.45%|read:1.45%|one:1.45%|case:1.16%"
https://cto.teamstation.dev/playbook/nearshore-vs-offshore,200,true,685,true,57,false,248,false,68,2,2,"Corporation|FAQPage",178,1,"latency:1.9%|nearshore:1.75%|cost:1.46%|offshore:1.31%|cto:1.17%|tax:1.17%|use:1.17%|overlap:1.02%"
https://cto.teamstation.dev/playbook/new-gen-nearshore,200,true,504,true,60,false,1,false,71,2,2,"Corporation|FAQPage",115,1,"type:2.78%|nearshore:2.38%|co-pilot:1.98%|cost:1.59%|overhead:1.59%|hidden:1.59%|compliance:1.59%|daylight:1.59%"
https://cto.teamstation.dev/playbook,200,true,133,true,59,false,1,false,70,2,1,"Corporation",87,1,"cto:5.26%|compliance:3.01%|tco:3.01%|nearshore:3.01%|playbookthis:1.5%|hub:1.5%|strategic:1.5%|content:1.5%"
https://cto.teamstation.dev/playbook/tco-model,200,true,1420,true,61,false,248,false,75,2,2,"Corporation|FAQPage",124,1,"cost:1.97%|computational:1.83%|question:1.55%|cfo:1.55%|solution:1.55%|gain:1.55%|pain:1.41%|problem:1.41%"
https://cto.teamstation.dev/privacy-policy,200,true,574,true,57,false,248,false,68,2,1,"Corporation",123,1,"information:4.53%|privacy:3.14%|policy:2.44%|teamstation:1.74%|use:1.74%|website:1.74%|site:1.74%|collect:1.39%"
https://cto.teamstation.dev/pricing,200,true,782,true,62,false,248,false,80,2,2,"Corporation|Service",106,1,"https:1.79%|hour:1.53%|latam:1.28%|type:1.15%|cto:1.15%|teamstation:1.15%|dev:1.15%|starting:1.02%"
https://cto.teamstation.dev/research/framework-for-measuring-capacity,200,true,239,true,58,false,248,false,67,2,2,"Corporation|ScholarlyArticle",158,1,"engineering:3.35%|team:3.35%|research:2.93%|type:2.51%|capacity:2.51%|teamstation:2.51%|measuring:2.09%|https:1.67%"
https://cto.teamstation.dev/process,200,true,741,true,59,false,9,false,67,2,1,"Corporation",117,1,"artifact:2.7%|hiring:1.35%|mdm:1.35%|compliance:1.08%|days:1.08%|cognitive:1.08%|proof:1.08%|accountable:0.81%"
https://cto.teamstation.dev/research/heuristically-trained-ai,200,true,611,true,57,false,2,false,66,2,2,"Corporation|BreadcrumbList|ScholarlyArticle",146,1,"trained:2.62%|model:1.96%|research:1.31%|generic:1.31%|candidate:1.31%|statistical:1.31%|just:1.31%|type:1.15%"
https://cto.teamstation.dev/research/axiom-cortex-scientific-report,200,true,1204,true,58,false,248,false,66,2,2,"Corporation|ScholarlyArticle",128,1,"algorithm:3.32%|scores:1.5%|score:1.16%|candidate:1%|trait:1%|core:0.83%|algorithms:0.83%|jargon:0.83%"
https://cto.teamstation.dev/research/hub/axiom-cortex-scientific-report,200,true,269,true,58,false,1,false,66,2,1,"Corporation",127,1,"research:2.23%|scientific:2.23%|evaluation:2.23%|core:2.23%|bias:2.23%|nlp:2.23%|engine:1.49%|mitigation:1.49%"
https://cto.teamstation.dev/research/hub,200,true,700,true,60,false,248,false,72,2,2,"Corporation|BreadcrumbList",211,1,"research:2.86%|predictable:2%|nearshore:2%|model:2%|vendor:1.71%|engineering:1.71%|scientific:1.71%|chaos:1.43%"
https://cto.teamstation.dev/research/performance-evaluation-framework,200,true,1202,true,59,false,8,false,67,2,1,"Corporation",134,1,"performance:2%|engineer:1.5%|growth:1.33%|engineers:1.16%|proof:1.16%|success:1%|scale:1%|bars:1%"
https://cto.teamstation.dev/research/performance-evaluation-report-example,200,true,636,true,58,false,2,false,66,2,2,"Corporation|BreadcrumbList|ScholarlyArticle",174,1,"performance:2.2%|report:2.2%|team:2.2%|engineering:2.04%|business:1.89%|example:1.57%|section:1.57%|production:1.57%"
https://cto.teamstation.dev/research/performance-metrics-in-ai-age,200,true,590,true,58,false,248,false,66,2,2,"Corporation|BreadcrumbList|ScholarlyArticle",159,1,"metrics:3.39%|new:2.37%|performance:2.03%|team:2.03%|research:1.69%|measure:1.36%|code:1.36%|engineering:1.36%"
https://cto.teamstation.dev/research/platforming-nearshore-book,200,true,889,true,59,false,3,false,68,2,2,"Corporation|BreadcrumbList|Book",189,1,"book:2.7%|nearshore:2.25%|provides:2.02%|model:1.57%|predictable:1.57%|research:1.35%|building:1.35%|engineering:1.12%"
https://cto.teamstation.dev/research/technical-talent-evaluation-system,307,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/services/talent-onboarding,200,true,441,true,61,false,2,false,72,2,1,"Corporation",139,1,"onboarding:4.08%|day:3.63%|proof:3.17%|new:2.72%|hire:2.27%|process:1.81%|device:1.81%|security:1.36%"
https://cto.teamstation.dev/services/integrated-services,200,true,1170,true,61,false,7,false,72,2,2,"Corporation|Service",176,1,"type:1.71%|proof:1.71%|service:1.2%|compliance:1.2%|risk:1.2%|name:1.03%|nearshore:1.03%|single:1.03%"
https://cto.teamstation.dev/sitemap,200,true,2661,false,189,false,248,false,459,2,1,"Corporation",64,1,"hire:22.7%|by-country:22.1%|comparisons:2.86%|angular:2.25%|java:2.25%|net:2.25%|nextjs:2.25%|node:2.25%"
https://cto.teamstation.dev/terms-of-service,200,true,600,true,57,false,248,false,68,2,1,"Corporation",98,1,"any:4.67%|service:3.33%|terms:3%|use:3%|teamstation:2.67%|content:1.67%|access:1.33%|other:1.33%"
https://cto.teamstation.dev/technical-interview-evaluation,200,true,8157,false,59,false,22,false,71,2,1,"Corporation",121,1,"his:1.69%|data:0.69%|model:0.64%|key:0.64%|use:0.59%|technical:0.56%|answer:0.56%|ghostevidence:0.54%"
https://cto.teamstation.dev/trust,200,true,383,true,60,false,248,false,72,2,1,"Corporation",111,1,"security:2.61%|compliance:2.61%|platform:1.57%|provide:1.57%|auditable:1.57%|nearshore:1.57%|mdm:1.57%|insurance:1.57%"
https://cto.teamstation.dev/workspace/src/app/comparisons/new-gen-nearshore,200,true,570,true,61,false,0,true,73,2,2,"Corporation|FAQPage",115,1,"type:2.46%|nearshore:2.11%|cost:1.75%|co-pilot:1.75%|overhead:1.4%|hidden:1.4%|compliance:1.4%|daylight:1.4%"
https://cto.teamstation.dev/workspace/src/app/research/performance-evaluation-report-example,200,true,185,true,60,false,0,true,72,2,1,"Corporation",38,1,"velocity:3.24%|teamstation:2.16%|cost:2.16%|compliance:2.16%|models:2.16%|security:2.16%|platform:2.16%|performance:1.62%"
https://cto.teamstation.dev/workspace/src/app/services/integrated-services,200,true,187,true,60,false,1,false,72,2,1,"Corporation",38,1,"compliance:3.21%|ctos:2.14%|cost:2.14%|velocity:2.14%|models:2.14%|security:2.14%|teamstation:2.14%|hiring:2.14%"
https://cto.teamstation.dev/hire/by-technology/actix-web,200,true,255,true,59,false,0,true,66,2,1,"Corporation",191,1,"web:7.45%|modern:5.1%|application:3.53%|backend:3.53%|actix:2.75%|ecosystem:2.35%|user:2.35%|experience:2.35%"
https://cto.teamstation.dev/hire/by-technology/airbyte,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/airflow,200,true,242,true,59,false,1,false,66,2,1,"Corporation",178,1,"data:4.96%|airflow:2.89%|complex:2.07%|teamstation:1.65%|cron:1.24%|pipelines:1.24%|dags:1.24%|dependencies:1.24%"
https://cto.teamstation.dev/hire/by-technology/aix,200,true,160,true,59,false,1,false,66,2,1,"Corporation",88,1,"aix:7.5%|systems:4.38%|security:2.5%|experts:1.88%|teamstation:1.88%|proof:1.88%|system:1.25%|lack:1.25%"
https://cto.teamstation.dev/hire/by-technology/algol,200,true,138,true,59,false,1,false,66,2,1,"Corporation",102,1,"algol:7.97%|systems:5.8%|help:2.9%|legacy:2.9%|experts:2.17%|modernize:2.17%|teamstation:2.17%|proof:2.17%"
https://cto.teamstation.dev/hire/by-technology/amplitude,404,false,0,false,0,false,1,false,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/android,200,true,155,true,59,false,1,false,66,2,1,"Corporation",115,1,"android:9.03%|security:3.87%|app:3.87%|latest:3.23%|experts:1.94%|features:1.94%|best:1.94%|practices:1.94%"
https://cto.teamstation.dev/hire/by-technology/angular,404,false,0,false,0,false,1,false,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/ansible,200,true,153,true,59,false,1,false,66,2,1,"Corporation",133,1,"infrastructure:6.54%|ansible:5.23%|playbooks:2.61%|experts:1.96%|manage:1.96%|multi-cloud:1.96%|confidence:1.96%|leading:1.96%"
https://cto.teamstation.dev/hire/by-technology/ant-design,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/apache-spark,200,true,244,true,59,false,1,false,66,2,1,"Corporation",185,1,"data:6.15%|spark:5.33%|processing:2.46%|build:1.64%|batch:1.64%|teamstation:1.64%|apache:1.23%|jobs:1.23%"
https://cto.teamstation.dev/hire/by-technology/api-gateway,200,true,160,true,59,false,1,false,66,2,1,"Corporation",113,1,"api:8.75%|gateway:5.63%|security:3.75%|apis:3.75%|latest:3.13%|features:2.5%|experts:1.88%|help:1.88%"
https://cto.teamstation.dev/hire/by-technology/api-security,200,true,161,true,59,false,1,false,66,2,1,"Corporation",106,1,"security:8.7%|api:8.07%|secure:3.11%|data:3.11%|latest:3.11%|features:2.48%|experts:1.86%|encryption:1.86%"
https://cto.teamstation.dev/hire/by-technology/apollo,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/appcenter,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/argocd,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/astro,200,true,166,true,59,false,1,false,66,2,1,"Corporation",109,1,"astro:4.22%|web:4.22%|website:3.01%|latest:3.01%|security:3.01%|technologies:2.41%|experts:1.81%|help:1.81%"
https://cto.teamstation.dev/hire/by-technology/auth0,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/aws-cost-explorer,404,false,0,false,0,false,1,false,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/aws,200,true,207,true,59,false,248,false,66,2,1,"Corporation",190,1,"aws:2.9%|security:2.9%|infrastructure:2.42%|using:1.45%|vpc:1.45%|cloud:1.45%|experts:1.45%|finops:1.45%"
https://cto.teamstation.dev/hire/by-technology/azure,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/axiom-cortex,200,true,163,true,59,false,1,false,66,2,1,"Corporation",124,1,"axiom:3.68%|cortex:3.68%|ai-powered:3.68%|application:3.68%|build:3.07%|cost:3.07%|help:2.45%|experts:1.84%"
https://cto.teamstation.dev/hire/by-technology/babel,200,true,242,true,59,false,0,true,66,2,1,"Corporation",199,1,"modern:4.55%|web:4.55%|frontend:3.72%|application:3.31%|babel:2.48%|user:2.48%|experience:2.48%|codebase:2.48%"
https://cto.teamstation.dev/hire/by-technology/bootstrap,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/browserstack,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/c-sharp,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/census,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/cassandra,200,true,152,true,59,false,1,false,66,2,1,"Corporation",120,1,"database:5.26%|cassandra:3.95%|data:3.95%|security:3.95%|latest:3.29%|features:2.63%|powerful:1.97%|distributed:1.97%"
https://cto.teamstation.dev/hire/by-technology/chakra-ui,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/ci-cd,200,true,150,true,59,false,1,false,66,2,1,"Corporation",124,1,"software:7.33%|security:4%|delivery:4%|latest:3.33%|features:2.67%|experts:2%|help:2%|build:2%"
https://cto.teamstation.dev/hire/by-technology/cloudformation,200,true,153,true,59,false,1,false,66,2,1,"Corporation",140,1,"infrastructure:7.19%|cloudformation:5.23%|templates:2.61%|code:1.96%|experts:1.96%|manage:1.96%|multi-cloud:1.96%|confidence:1.96%"
https://cto.teamstation.dev/hire/by-technology/cloudzero,200,true,224,true,59,false,1,false,66,2,1,"Corporation",181,1,"cost:4.46%|cloud:2.68%|spend:2.23%|engineering:2.23%|cloudzero:1.79%|engineers:1.34%|experts:1.34%|feature:1.34%"
https://cto.teamstation.dev/hire/by-technology/codeigniter,200,true,156,true,59,false,1,false,66,2,1,"Corporation",115,1,"codeigniter:4.49%|web:3.85%|website:3.21%|latest:3.21%|security:3.21%|technologies:2.56%|powerful:1.92%|experts:1.92%"
https://cto.teamstation.dev/hire/by-technology/codepush,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/codeql,404,false,0,false,0,false,1,false,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/context-api,200,true,252,true,59,false,0,true,66,2,1,"Corporation",206,1,"modern:5.16%|context:3.57%|frontend:3.57%|application:3.17%|api:2.78%|react:2.38%|ecosystem:2.38%|user:2.38%"
https://cto.teamstation.dev/hire/by-technology/cpp,200,true,157,true,59,false,1,false,66,2,1,"Corporation",128,1,"memory:3.18%|systems:2.55%|management:1.91%|engineers:1.91%|teamstation:1.91%|proof:1.91%|hire:1.27%|language:1.27%"
https://cto.teamstation.dev/hire/by-technology/crowdstrike,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/css,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/cypress,200,true,149,true,59,false,0,true,66,2,1,"Corporation",111,1,"tests:4.7%|cypress:4.03%|testing:3.36%|latest:3.36%|security:3.36%|end-to-end:2.68%|powerful:2.01%|experts:2.01%"
https://cto.teamstation.dev/hire/by-technology/dart,200,true,161,true,59,false,1,false,66,2,1,"Corporation",108,1,"dart:3.73%|applications:2.48%|user:2.48%|backend:2.48%|teamstation:1.86%|proof:1.86%|language:1.24%|asynchronous:1.24%"
https://cto.teamstation.dev/hire/by-technology/data-engineering,200,true,248,true,59,false,2,false,66,2,1,"Corporation",180,1,"data:12.1%|teamstation:1.61%|team:1.61%|engineering:1.21%|models:1.21%|build:1.21%|pipelines:1.21%|proof:1.21%"
https://cto.teamstation.dev/hire/by-technology/data-governance,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/data-science,200,true,229,true,59,false,1,false,66,2,1,"Corporation",186,1,"data:6.11%|business:3.49%|teamstation:1.75%|science:1.31%|scientist:1.31%|noise:1.31%|based:1.31%|statistical:1.31%"
https://cto.teamstation.dev/hire/by-technology/data-warehousing,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/datahub,404,false,0,false,0,false,1,false,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/dbt,200,true,246,true,59,false,248,false,66,2,1,"Corporation",182,1,"data:4.47%|dbt:3.66%|analytics:2.44%|sql:2.44%|business:2.03%|use:1.63%|logic:1.63%|teamstation:1.63%"
https://cto.teamstation.dev/hire/by-technology/detox,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/devops-engineering,200,true,169,true,59,false,248,false,66,2,1,"Corporation",171,1,"devops:2.37%|cloud-native:1.78%|teamstation:1.78%|using:1.78%|build:1.78%|proof:1.78%|infrastructure:1.78%|cloud:1.78%"
https://cto.teamstation.dev/hire/by-technology/django,200,true,154,true,59,false,1,false,66,2,1,"Corporation",110,1,"django:4.55%|web:3.9%|website:3.25%|latest:3.25%|security:3.25%|technologies:2.6%|powerful:1.95%|experts:1.95%"
https://cto.teamstation.dev/hire/by-technology/docker,200,true,151,true,59,false,1,false,66,2,1,"Corporation",120,1,"docker:3.97%|latest:3.31%|security:3.31%|containerization:2.65%|applications:2.65%|difficult:2.65%|powerful:1.99%|experts:1.99%"
https://cto.teamstation.dev/hire/by-technology/domain-driven-design,200,true,170,true,59,false,1,false,66,2,1,"Corporation",126,1,"design:8.24%|software:7.65%|driven:4.71%|domain:4.12%|latest:2.94%|security:2.94%|powerful:1.76%|experts:1.76%"
https://cto.teamstation.dev/hire/by-technology/dvc,200,true,159,true,59,false,1,false,66,2,1,"Corporation",113,1,"machine:5.03%|learning:5.03%|data:4.4%|dvc:3.77%|security:3.77%|latest:3.14%|experiment:2.52%|features:2.52%"
https://cto.teamstation.dev/hire/by-technology/dynamodb,200,true,153,true,59,false,1,false,66,2,1,"Corporation",113,1,"database:5.23%|dynamodb:3.92%|data:3.92%|security:3.92%|latest:3.27%|features:2.61%|powerful:1.96%|nosql:1.96%"
https://cto.teamstation.dev/hire/by-technology/edr,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/ef-core,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/elasticsearch,200,true,157,true,59,false,1,false,66,2,1,"Corporation",133,1,"search:6.37%|analytics:4.46%|elasticsearch:3.82%|security:3.82%|latest:3.18%|data:2.55%|powerful:1.91%|experts:1.91%"
https://cto.teamstation.dev/hire/by-technology/elixir,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/ember-js,200,true,162,true,59,false,1,false,66,2,1,"Corporation",112,1,"ember:4.94%|web:3.7%|website:3.09%|latest:3.09%|security:3.09%|technologies:2.47%|powerful:1.85%|experts:1.85%"
https://cto.teamstation.dev/hire/by-technology/emotion,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/erlang,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/eslint,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/etl-elt,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/event-sourcing,200,true,158,true,59,false,1,false,66,2,1,"Corporation",124,1,"event:5.7%|sourcing:4.43%|event-driven:4.43%|security:3.8%|latest:3.16%|system:2.53%|data:2.53%|powerful:1.9%"
https://cto.teamstation.dev/hire/by-technology/express.js,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/express,200,true,156,true,59,false,1,false,66,2,1,"Corporation",111,1,"express:4.49%|web:3.85%|website:3.21%|latest:3.21%|security:3.21%|technologies:2.56%|powerful:1.92%|experts:1.92%"
https://cto.teamstation.dev/hire/by-technology/external-secrets,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/fastapi,200,true,156,true,59,false,1,false,66,2,1,"Corporation",111,1,"fastapi:4.49%|web:3.85%|website:3.21%|latest:3.21%|security:3.21%|technologies:2.56%|powerful:1.92%|experts:1.92%"
https://cto.teamstation.dev/hire/by-technology/fastlane,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/feast,200,true,156,true,59,false,1,false,66,2,1,"Corporation",109,1,"feature:6.41%|feast:3.85%|store:3.85%|security:3.85%|latest:3.21%|features:2.56%|data:2.56%|powerful:1.92%"
https://cto.teamstation.dev/hire/by-technology/firebase-firestore,404,false,0,false,0,false,0,true,0,0,0,"",0,0,""
https://cto.teamstation.dev/hire/by-technology/figma,200,true,156,true,59,false,1,false,66,2,1,"Corporation",109,1,"design:7.05%|figma:3.85%|prototyping:3.85%|security:3.85%|latest:3.21%|features:2.56%|data:2.56%|powerful:1.92%"
